timeindex;AT-electricity-load-profile;BE-electricity-load-profile;CH-electricity-load-profile;CZ-electricity-load-profile;DE-electricity-load-profile;DK-electricity-load-profile;FR-electricity-load-profile;NO-electricity-load-profile;PL-electricity-load-profile;SE-electricity-load-profile
2030-01-01T22:00:00Z;9.243441193253171e-05;0.00010349354082999928;0.00011977054783158674;9.04905097659167e-05;8.34009913573846e-05;9.130595220101149e-05;0.00011371632612153191;0.0001184739833720747;8.948478865302136e-05;0.00010543491444254363
2030-01-01T23:00:00Z;8.764558890081031e-05;9.515682393270157e-05;0.00011744161725681661;8.929417833061902e-05;7.478042569554325e-05;8.555901365528308e-05;0.00010599658919323414;0.00011376527205031822;8.368611944966224e-05;0.00010370878320041712
2030-01-02T00:00:00Z;8.31027175051592e-05;8.9409810582224e-05;0.0001147104168554953;8.983651524795396e-05;6.93606283612087e-05;8.180591093154209e-05;0.00010393526606112178;0.00011152785458451672;8.066669406566458e-05;0.00010160924397529997
2030-01-02T01:00:00Z;8.100489472691266e-05;8.521188930769822e-05;0.00011430814702894409;8.822545558175308e-05;6.768677346738278e-05;7.990003845464236e-05;9.948747061236743e-05;0.00011003104568753453;7.93765759470474e-05;0.00010051015632725209
2030-01-02T02:00:00Z;8.026703981870181e-05;8.305971558385682e-05;0.0001129319607802163;8.635917854268871e-05;6.845981332292835e-05;7.960682730435009e-05;9.56163548493826e-05;0.00011038186027276473;7.936971361662923e-05;0.0001002776570170881
2030-01-02T03:00:00Z;8.495458864733545e-05;8.37337480138511e-05;0.00011060303020544619;8.79064338656737e-05;7.234417887806634e-05;8.145405755119136e-05;9.638526109707531e-05;0.00011178511861368554;8.178525392382735e-05;0.00010134856293057067
2030-01-02T04:00:00Z;9.642750908284924e-05;8.758874050820437e-05;0.00011219093741551672;9.522798224969552e-05;8.117557359142012e-05;8.840316181311807e-05;0.00010205594467380902;0.00011584677192268409;8.743981418840478e-05;0.00010625923017857955
2030-01-02T05:00:00Z;0.00010962209097085502;9.477841976147671e-05;0.00011208507693484536;0.00011164164954197973;9.494547911747401e-05;0.00010690478539656002;0.00011126237001187435;0.0001259736196163292;0.00010522697463231822;0.00011744737880101585
2030-01-02T06:00:00Z;0.00012238264055991325;9.897634103600251e-05;0.00010730018320849948;0.00012149942056883263;0.00011036155491442796;0.00012915951170374296;0.00012070601110720658;0.0001377376020410486;0.00011957610753672526;0.00012908643517649745
2030-01-02T07:00:00Z;0.00012945736703275844;0.00010493620673279405;0.00011007372780208935;0.00012607738219457175;0.00011978284505474074;0.00014185555451139806;0.0001256241481436453;0.00014243072160346153;0.00012506597187126643;0.00013520187157717422
2030-01-02T08:00:00Z;0.00013444873847065538;0.00010972538452485869;0.00011390587720239289;0.00013060749056289898;0.00012470644876278847;0.00014393735367847316;0.00012984699761568104;0.00014395091813945905;0.00012871673165373634;0.0001362727774906568
2030-01-02T09:00:00Z;0.0001357363676241998;0.00011391148066903371;0.00011229679789618808;0.0001327289849748269;0.00013003041471007192;0.00014698674964151273;0.00013287558844768342;0.00014417699864994075;0.0001298970524856627;0.0001383934530166979
2030-01-02T10:00:00Z;0.0001361269966932526;0.00011735259360110978;0.00011282610029954494;0.00013398912075334043;0.00013363793403595118;0.00014748520859700958;0.00013623750831791428;0.0001458609086590457;0.00013163322208146133;0.00013911208724811386
